"Osoba - ID","Osoba - Imię i nazwisko / Nazwa","Osoba - Etykieta","Osoba - Telefon - Praca","Osoba - Telefon - Dom","Osoba - Telefon - Komórkowy","Osoba - Telefon - Inny","Osoba - E-mail - Praca","Osoba - E-mail - Dom","Osoba - E-mail - Inny","Osoba - Data utworzenia osoby kontaktowej","Osoba - Czas aktualizacji","Osoba - Organizacja","Osoba - ID organizacji","Osoba - Właściciel","Osoba - Otwarte szanse sprzedaży","Osoba - Widoczne dla","Osoba - Data następnego działania","Osoba - Data ostatniego działania","Osoba - Wygrane szanse sprzedaży","Osoba - Utracone szanse sprzedaży","Osoba - Zamknięte szanse sprzedaży","Osoba - Ogółem działań","Osoba - Działania wykonane","Osoba - Działania do zrobienia","Osoba - Licznik wiadomości e-mail","Osoba - Zdjęcie profilowe","Osoba - Ostatnia otrzymana wiadomość e-mail","Osoba - Ostatnia wysłana wiadomość e-mail","Osoba - Imię","Osoba - Nazwisko","Osoba - Etykiety","Osoba - Lejek sprzedaży","Działanie - ID","Działanie - Temat","Działanie - Rodzaj","Działanie - Gotowe","Działanie - Czas oznaczenia jako wykonane","Działanie - Organizacja","Działanie - ID organizacji","Działanie - Osoba kontaktowa","Działanie - ID osoby kontaktowej","Działanie - Szansa sprzedaży","Działanie - ID szansy sprzedaży","Działanie - Termin wykonania","Działanie - Godzina wykonania","Działanie - Czas trwania","Działanie - Notatka","Działanie - Godzina dodania","Działanie - Przypisane do użytkownika","Działanie - Twórca","Działanie - Czas aktualizacji","Działanie - Czas ostatniego powiadomienia","Działanie - Lokalizacja","Działanie - Szerokość geograficzna – Lokalizacja","Działanie - Długość geograficzna – Lokalizacja","Działanie - Nr mieszkania/lokalu – Lokalizacja","Działanie - Numer domu – Lokalizacja","Działanie - Nazwa ulicy – Lokalizacja","Działanie - Dystrykt/dzielnica – Lokalizacja","Działanie - Miasto/miejscowość/wioska/lokalizacja – Lokalizacja","Działanie - Województwo/gmina – Lokalizacja","Działanie - Region – Lokalizacja","Działanie - Kraj – Lokalizacja","Działanie - Kod pocztowy – Lokalizacja","Działanie - Pełen/złożony adres – Lokalizacja","Działanie - Wolny/zajęty","Działanie - Opis publiczny","Działanie - Potencjalny klient","Działanie - ID potencjalnego klienta","Działanie - Projekt","Działanie - ID projektu","Działanie - Priorytet","Działanie - Identyfikator wideorozmowy","Działanie - Klient wideorozmowy","Działanie - URL wideorozmowy"
"62","Renata Wielgus","","","","'+48 501 326 501","","","","renata.wielgus@gmail.com","2025-04-16 16:40:34","2025-10-27 17:14:26","","","Onesta","1","Wszyscy użytkownicy","2025-10-28","2025-07-02","0","0","0","12","11","1","0","","","","Renata","Wielgus","","Marek","223","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-05-07 15:38:29","","","Renata Wielgus","62","Renata Wielgus (Przemek)","58","2025-05-07","","","ma sprawy rodzinne, prosi o kontakt next week","2025-04-24 13:51:48","Onesta","Onesta","2025-05-07 15:38:29","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"62","Renata Wielgus","","","","'+48 501 326 501","","","","renata.wielgus@gmail.com","2025-04-16 16:40:34","2025-10-27 17:14:26","","","Onesta","1","Wszyscy użytkownicy","2025-10-28","2025-07-02","0","0","0","12","11","1","0","","","","Renata","Wielgus","","Marek","278","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-05-19 12:19:59","","","Renata Wielgus","62","Renata Wielgus (Przemek)","58","2025-05-19","","","przełom maj czerwiec wroci do tematu i wtedy do mnie zadzwoni (prosi, żebym nie dzwonił), teraz ma inne rzeczy na głowie, podsyłać oferty na whatsapp","2025-05-19 12:19:59","Onesta","Onesta","2025-05-19 12:19:59","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"62","Renata Wielgus","","","","'+48 501 326 501","","","","renata.wielgus@gmail.com","2025-04-16 16:40:34","2025-10-27 17:14:26","","","Onesta","1","Wszyscy użytkownicy","2025-10-28","2025-07-02","0","0","0","12","11","1","0","","","","Renata","Wielgus","","Marek","316","Zadanie","Zadanie","Wykonane","2025-05-30 15:45:15","","","Renata Wielgus","62","Renata Wielgus (Przemek)","58","2025-05-30","","","napisane wa","2025-05-30 15:45:15","Onesta","Onesta","2025-05-30 15:45:15","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"62","Renata Wielgus","","","","'+48 501 326 501","","","","renata.wielgus@gmail.com","2025-04-16 16:40:34","2025-10-27 17:14:26","","","Onesta","1","Wszyscy użytkownicy","2025-10-28","2025-07-02","0","0","0","12","11","1","0","","","","Renata","Wielgus","","Marek","372","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-07-02 15:07:47","","","Renata Wielgus","62","Renata Wielgus (Przemek)","58","2025-07-02","","","póki co nie, nie wie kiedy wkurwiona ze dzwonie, mówi że jak będzie sie decydować to na pewno oedezwie sie do mnie (a nie do innych firm)","2025-07-02 15:07:48","Onesta","Onesta","2025-07-02 15:08:26","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"63","Martyna Rokicka","","","","'+48 668 370 130","","","","martynsha@interia.pl","2025-04-16 16:45:08","2025-07-22 15:16:33","","","Onesta","0","Wszyscy użytkownicy","","2025-06-12","0","1","1","4","4","0","0","","","","Martyna","Rokicka","","Przemek","184","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-04-17 10:37:51","","","Martyna Rokicka","63","Martyna Rokicka","59","2025-04-16","","","Postaraj się wyciągnąć budżet, wyjaśniając jakość ogłoszeń. Aby dostała tak to 250 k im więcej tym lepiej.","2025-04-16 16:48:19","Onesta","Onesta","2025-04-17 10:37:51","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"63","Martyna Rokicka","","","","'+48 668 370 130","","","","martynsha@interia.pl","2025-04-16 16:45:08","2025-07-22 15:16:33","","","Onesta","0","Wszyscy użytkownicy","","2025-06-12","0","1","1","4","4","0","0","","","","Martyna","Rokicka","","Przemek","192","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-04-17 10:37:48","","","Martyna Rokicka","63","Martyna Rokicka","59","2025-04-16","","","w ciągu 3 lat, dla siebie nie na najem,&nbsp; 1/4 budżetu posiada do 200 tysięcy chce, potrzebuje drugi dom na jesien zime, rozchorowała sie, jest dziennikarką obniżyły jej sie zarobki, chce wrocic na obroty zeby , 2 sypialnie, 2 łazienki, nie parter, chce wszestronne, kocha przestrzeń, do 1 km do morza, PROSI O MAILA&nbsp;","2025-04-16 17:41:39","Onesta","Onesta","2025-04-17 10:37:48","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"63","Martyna Rokicka","","","","'+48 668 370 130","","","","martynsha@interia.pl","2025-04-16 16:45:08","2025-07-22 15:16:33","","","Onesta","0","Wszyscy użytkownicy","","2025-06-12","0","1","1","4","4","0","0","","","","Martyna","Rokicka","","Przemek","194","Zadanie","Zadanie","Wykonane","2025-04-18 14:30:44","","","Martyna Rokicka","63","Martyna Rokicka","59","2025-04-18","","","oferty na maila","2025-04-17 10:38:02","Onesta","Onesta","2025-04-18 14:30:44","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"63","Martyna Rokicka","","","","'+48 668 370 130","","","","martynsha@interia.pl","2025-04-16 16:45:08","2025-07-22 15:16:33","","","Onesta","0","Wszyscy użytkownicy","","2025-06-12","0","1","1","4","4","0","0","","","","Martyna","Rokicka","","Przemek","353","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-06-12 16:55:43","","","Martyna Rokicka","63","Martyna Rokicka","59","2025-06-12","","","nie odbiera","2025-06-12 16:55:43","Onesta","Onesta","2025-06-12 16:55:43","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"64","Krystyna Olow","","","","'+48547246321","","","","","2025-04-22 15:59:33","2025-04-22 17:38:55","","","Onesta","0","Wszyscy użytkownicy","","","0","1","1","0","0","0","0","","","","Krystyna","Olow","","Przemek","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","205","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-04-22 17:15:21","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-04-22","","","najdalej 5 km, max 10, minimum 2 sypialnie, lepiej pierwotny, powyżej 400 nie wysyłać ofert,&nbsp; 5-6 maja,&nbsp; miał w calpe ale sprzedał. Niech sie określi, że przyjeżdża zakupowo. Pod Najem, 2 miesiące pomieszka","2025-04-22 17:11:07","Onesta","Onesta","2025-04-22 17:15:21","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","206","Zadanie","Zadanie","Wykonane","2025-04-24 13:47:30","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-04-24","","","oferty na wa","2025-04-22 17:15:33","Onesta","Onesta","2025-04-24 13:47:30","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","222","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-04-28 13:44:58","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-04-28","","","jeszcze ofert nie przejrzał, ale ogarnie dzisiaj, bilety też ogarnie dzisaij","2025-04-24 13:48:29","Onesta","Onesta","2025-04-28 13:44:58","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","243","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-04-30 13:03:50","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-04-30","","","teraz nie przylatuje bo kolega jego wział najem na 2 lata, a on chce kupic, przyleci w maju, nie wie kiedy. Kontakt po majówce.","2025-04-28 13:45:07","Onesta","Onesta","2025-04-30 13:03:50","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","246","Zadanie","Zadanie","Wykonane","2025-05-09 12:57:32","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-05-09","","","wyslij oferty finestrat","2025-04-30 13:04:02","Onesta","Onesta","2025-05-09 12:57:33","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","267","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-05-12 11:02:27","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-05-09","","","nie wie kiedy przyleci, przegląda oferty i da znać","2025-05-12 11:02:27","Onesta","Onesta","2025-05-12 11:02:27","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","275","Zadanie","Zadanie","Wykonane","2025-05-19 12:13:23","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-05-19","","","napisane wa","2025-05-19 12:13:23","Onesta","Onesta","2025-05-19 12:13:23","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","295","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-05-28 14:39:36","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-05-28","","","odebrał, nie ma terminu przylotu, jest w banku prosi o telefon jutro","2025-05-28 14:39:36","Onesta","Onesta","2025-05-28 14:39:36","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","317","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-05-30 15:47:26","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-05-30","","","ofert nie przejrzał, przylot w lipcu","2025-05-30 15:47:26","Onesta","Onesta","2025-05-30 15:47:26","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","366","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-06-27 13:20:51","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-06-27","","","nie odbiera","2025-06-27 13:20:51","Onesta","Onesta","2025-06-27 13:20:51","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","374","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-07-02 15:18:05","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-07-02","","","jest na rybach prosi o telefon jutro","2025-07-02 15:18:05","Onesta","Onesta","2025-07-02 15:18:05","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","376","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-07-03 17:24:27","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-07-03","","","jest na wakacjach w norwegii nie wie kiedy będzie, da znać","2025-07-03 17:24:27","Onesta","Onesta","2025-07-03 17:24:27","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","409","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-08-14 10:21:08","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-08-14","","","kolega szuka w finestrat, po angielsku - numeru mi nie da kolega sie skontaktuje przez whatsapp","2025-08-12 16:22:22","Onesta","Onesta","2025-08-14 10:21:08","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","528","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-09-17 09:15:51","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-09-17","","","prosi o telefon w kolejnym tygodniu wtedy bedzie miałczas","2025-09-17 09:15:51","Onesta","Onesta","2025-09-17 09:15:51","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","247","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-09-25 15:20:35","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-09-25","","","teraz mówi że przyleci w październiku, ale nie wie kiedy dokładnie","2025-04-30 13:04:19","Onesta","Onesta","2025-09-25 15:20:35","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"65","Vitalii Skabara","","'+48 516 015 122","","","","","","skabautotrans@gmail.com","2025-04-22 16:00:53","2025-11-14 15:57:20","","","Onesta","1","Wszyscy użytkownicy","2025-11-17","2025-11-04","0","0","0","17","16","1","0","","","","Vitalii","Skabara","","Marek","1241","date of arricing in Spain","Rozmowa telefoniczna","Wykonane","2025-11-14 15:56:58","","","Vitalii Skabara","65","Vitalii Skabara","61","2025-11-04","","","","2025-10-23 13:04:16","Onesta","Onesta","2025-11-14 15:56:58","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"66","Tomasz Kotłowski","","'+48669447144","","","","tomasz.kotlowski@gmail.com","","","2025-04-22 16:02:17","2025-08-11 07:20:06","","","Onesta","0","Wszyscy użytkownicy","2025-04-24","2025-08-11","0","1","1","6","4","2","0","","","","Tomasz","Kotłowski","","Marek","215","E-mail","Wyślij e-maila","Wykonane","2025-04-23 09:36:32","","","Tomasz Kotłowski","66","","","2025-04-23","","","Wysłano maila, szerokie spectrum + wyjasnienia.
<div><br></div>","2025-04-23 09:36:32","Onesta","Onesta","2025-04-23 09:36:32","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"66","Tomasz Kotłowski","","'+48669447144","","","","tomasz.kotlowski@gmail.com","","","2025-04-22 16:02:17","2025-08-11 07:20:06","","","Onesta","0","Wszyscy użytkownicy","2025-04-24","2025-08-11","0","1","1","6","4","2","0","","","","Tomasz","Kotłowski","","Marek","217","Weryfikacja","Rozmowa telefoniczna","Wykonane","2025-05-19 12:14:45","","","Tomasz Kotłowski","66","Tomasz Kotłowski","62","2025-04-25","","","","2025-04-23 10:10:06","Onesta","Onesta","2025-05-19 12:14:45","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"66","Tomasz Kotłowski","","'+48669447144","","","","tomasz.kotlowski@gmail.com","","","2025-04-22 16:02:17","2025-08-11 07:20:06","","","Onesta","0","Wszyscy użytkownicy","2025-04-24","2025-08-11","0","1","1","6","4","2","0","","","","Tomasz","Kotłowski","","Marek","305","Newsletter","Zadanie","Wykonane","2025-08-11 07:12:59","","","Tomasz Kotłowski","66","Tomasz Kotłowski","62","2025-06-05","","","","2025-05-30 11:32:03","Onesta","Onesta","2025-08-11 07:12:59","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"66","Tomasz Kotłowski","","'+48669447144","","","","tomasz.kotlowski@gmail.com","","","2025-04-22 16:02:17","2025-08-11 07:20:06","","","Onesta","0","Wszyscy użytkownicy","2025-04-24","2025-08-11","0","1","1","6","4","2","0","","","","Tomasz","Kotłowski","","Marek","392","Follow up","Rozmowa telefoniczna","Wykonane","2025-08-11 07:13:14","","","Tomasz Kotłowski","66","Tomasz Kotłowski","62","2025-08-11","","","","2025-08-11 07:13:05","Onesta","Onesta","2025-08-11 07:13:14","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"67","Irena Daniszewska","","","","604456202","","i.daniszewska@wp.pl","","","2025-04-25 16:43:29","2025-09-03 15:15:53","","","Onesta","1","Wszyscy użytkownicy","","2025-08-11","0","0","0","6","6","0","0","","","","Irena","Daniszewska","","Marek","234","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-04-25 16:44:49","","","Irena Daniszewska","67","Irena Daniszewska","63","2025-04-25","","","Pani wybrała kilka ogłoszeń ze strony, szuka czegoś do 200 000 netto. 2+ 2 , nawet powaznie brzmią, córka do Calpe na wakacje pojechała. a ja wysyłam coś z południa","2025-04-25 16:44:42","Onesta","Onesta","2025-04-25 16:44:49","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"67","Irena Daniszewska","","","","604456202","","i.daniszewska@wp.pl","","","2025-04-25 16:43:29","2025-09-03 15:15:53","","","Onesta","1","Wszyscy użytkownicy","","2025-08-11","0","0","0","6","6","0","0","","","","Irena","Daniszewska","","Marek","235","Oferty","Rozmowa telefoniczna","Wykonane","2025-04-25 17:27:16","","","Irena Daniszewska","67","Irena Daniszewska","63","2025-04-25","","","","2025-04-25 16:44:56","Onesta","Onesta","2025-04-25 17:27:16","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"67","Irena Daniszewska","","","","604456202","","i.daniszewska@wp.pl","","","2025-04-25 16:43:29","2025-09-03 15:15:53","","","Onesta","1","Wszyscy użytkownicy","","2025-08-11","0","0","0","6","6","0","0","","","","Irena","Daniszewska","","Marek","239","Weryfikacja","Rozmowa telefoniczna","Wykonane","2025-05-19 11:56:11","","","Irena Daniszewska","67","Irena Daniszewska","63","2025-04-28","","","","2025-04-25 17:27:23","Onesta","Onesta","2025-05-19 11:56:11","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"67","Irena Daniszewska","","","","604456202","","i.daniszewska@wp.pl","","","2025-04-25 16:43:29","2025-09-03 15:15:53","","","Onesta","1","Wszyscy użytkownicy","","2025-08-11","0","0","0","6","6","0","0","","","","Irena","Daniszewska","","Marek","271","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-05-30 11:23:00","","","Irena Daniszewska","67","Irena Daniszewska","63","2025-05-19","","","200 000 euro, widziała fajne opcje torrevieja blisko morza. wysłać Inmovila plus coś tam","2025-05-19 11:57:05","Onesta","Onesta","2025-05-30 11:23:00","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
